,High_Yield_Credit_Spread
2022-07-06,3.226215102931844
2022-07-07,4.101971928757997
2022-07-08,4.096494820886464
2022-07-11,4.838227480957332
2022-07-12,3.2175130532791103
2022-07-13,3.6995564120730937
2022-07-14,4.411341213287072
2022-07-15,4.167658628198654
2022-07-18,4.090152525668752
2022-07-19,3.5219321485207304
2022-07-20,3.7045908259542855
2022-07-21,4.622520504111629
2022-07-22,3.974245403123036
2022-07-25,4.187679848072237
2022-07-26,3.9424058356117606
2022-07-27,3.4084572423751176
2022-07-28,4.466905213037498
2022-07-29,4.2516161922662485
2022-08-01,5.152818418683594
2022-08-02,3.4922093101747276
2022-08-03,4.41128646060024
2022-08-04,3.3442280169814995
2022-08-05,4.0786732838365385
2022-08-08,4.4882532945315825
2022-08-09,2.9639324419517568
2022-08-10,3.897533762879196
2022-08-11,3.71839513297869
2022-08-12,3.649021350852439
2022-08-15,4.1926063261296775
2022-08-16,4.5603428532112975
2022-08-17,3.933360642385422
2022-08-18,4.10274321378001
2022-08-19,4.057154376529624
2022-08-22,4.000901753178207
2022-08-23,3.4553286811439468
2022-08-24,4.554222300861446
2022-08-25,4.147597684079418
2022-08-26,4.1974407450012885
2022-08-29,3.596745185487209
2022-08-30,3.7703898010053796
2022-08-31,3.9119329011446107
2022-09-01,3.2329376532755743
2022-09-02,3.1559828374011607
2022-09-05,3.699626034680716
2022-09-06,4.261260383221195
2022-09-07,3.6734313050350296
2022-09-08,3.490597401204643
2022-09-09,3.592657173381165
2022-09-12,3.7723287884273438
2022-09-13,3.8230705185899483
2022-09-14,5.082760726103278
2022-09-15,4.5273103142436595
2022-09-16,4.512387056140864
2022-09-19,4.584290182136691
2022-09-20,3.5005895653329753
2022-09-21,3.3888176925063807
2022-09-22,3.446564854232972
2022-09-23,4.667253066668919
2022-09-26,3.7264041055587547
2022-09-27,3.3743219088803564
2022-09-28,3.7845018998900937
2022-09-29,3.880697234142686
2022-09-30,4.134206636847281
2022-10-03,4.125475510356021
2022-10-04,3.5859097180632458
2022-10-05,4.342828196256855
2022-10-06,3.680403233124921
2022-10-07,3.9218618316474787
2022-10-10,4.343387035251678
2022-10-11,3.6790892980278294
2022-10-12,3.7153242882094313
2022-10-13,4.295834024846566
2022-10-14,3.5711334116974904
2022-10-17,3.8076039881979646
2022-10-18,4.277871089021446
2022-10-19,5.027046220717987
2022-10-20,4.302702252381374
2022-10-21,4.236319881495006
2022-10-24,4.265400791836365
2022-10-25,3.4634048629664753
2022-10-26,4.057798369339954
2022-10-27,3.985116755831799
2022-10-28,4.160792270186378
2022-10-31,4.058254026237935
2022-11-01,4.1898498387085565
2022-11-02,3.8442664025503994
2022-11-03,4.029304458685896
2022-11-04,3.386085716971504
2022-11-07,3.840046360998543
2022-11-08,4.695416774088322
2022-11-09,4.1594041698141275
2022-11-10,3.9895394813084617
2022-11-11,4.948061638127173
2022-11-14,3.3195825108494605
2022-11-15,3.4452722222768903
2022-11-16,4.856355705638136
2022-11-17,4.022980468024467
2022-11-18,3.878708481855103
2022-11-21,3.4003978374521786
2022-11-22,4.223848133197506
2022-11-23,4.272229934763731
2022-11-24,3.452752819582552
2022-11-25,3.9298622072247857
2022-11-28,3.8322420839834668
2022-11-29,4.127988573209386
2022-11-30,3.440374878889678
2022-12-01,4.625973727256579
2022-12-02,4.457911890798802
2022-12-05,3.8184122206335918
2022-12-06,3.8917906441808143
2022-12-07,3.931788924861192
2022-12-08,3.610845723496748
2022-12-09,3.778285290882482
2022-12-12,3.8648648161626955
2022-12-13,4.806434185353564
2022-12-14,4.473309154165218
2022-12-15,4.467327353668312
2022-12-16,4.184962806502195
2022-12-19,3.4413364955343826
2022-12-20,3.9792544477113103
2022-12-21,4.48524422980669
2022-12-22,3.370867685316356
2022-12-23,4.318276603436632
2022-12-26,5.161304612631383
2022-12-27,4.530908322994866
2022-12-28,4.707014567780994
2022-12-29,4.1091693752210805
2022-12-30,4.483965974382495
2023-01-02,3.641073392822982
2023-01-03,4.397931906170613
2023-01-04,4.327194067030382
2023-01-05,4.144955587018831
2023-01-06,4.6580037098592495
2023-01-09,3.7306075810763057
2023-01-10,3.906471241763169
2023-01-11,4.047731020679148
2023-01-12,3.4851945144552996
2023-01-13,4.113465971900124
2023-01-16,3.1405347935230763
2023-01-17,4.523477267214105
2023-01-18,4.023318683282983
2023-01-19,3.7395535480481183
2023-01-20,3.5828131938524392
2023-01-23,3.8827104851904064
2023-01-24,4.344129855386207
2023-01-25,4.2738694893687805
2023-01-26,3.6472310263607697
2023-01-27,3.5769801636861827
2023-01-30,4.328449353159824
2023-01-31,3.6388262976924852
2023-02-01,4.029954887039752
2023-02-02,4.061877321262139
2023-02-03,4.1560310658633695
2023-02-06,4.429135215090936
2023-02-07,3.3685185315663384
2023-02-08,3.0444203373697563
2023-02-09,3.7162763593858243
2023-02-10,4.9007642039160935
2023-02-13,5.011087050043689
2023-02-14,4.915588567782944
2023-02-15,3.903509316119655
2023-02-16,3.1089424590075856
2023-02-17,2.8284804491740796
2023-02-20,3.6929809192252945
2023-02-21,3.90096318492532
2023-02-22,4.650312700527979
2023-02-23,4.433902729771223
2023-02-24,4.113702539495811
2023-02-27,3.555077614529429
2023-02-28,3.519610220877555
2023-03-01,4.127063843535717
2023-03-02,4.348525489419863
2023-03-03,4.1959406311227925
2023-03-06,3.4827010201966724
2023-03-07,4.325333814396043
2023-03-08,4.212955483550706
2023-03-09,3.4646667969049108
2023-03-10,3.6078395148498723
2023-03-13,4.3442479872807835
2023-03-14,3.8827462324270545
2023-03-15,4.794573650818228
2023-03-16,4.250564638032288
2023-03-17,3.7566844059053652
2023-03-20,3.9948971998045337
2023-03-21,4.031691696318859
2023-03-22,3.635804843379145
2023-03-23,3.5437059009111866
2023-03-24,4.35069494690475
2023-03-27,4.422636648521048
2023-03-28,4.301890734776479
2023-03-29,4.757659047161901
2023-03-30,3.729113381994199
2023-03-31,4.837135383035565
2023-04-03,3.5495394407229237
2023-04-04,3.4936572183157537
2023-04-05,3.1200205589253747
2023-04-06,3.7771023430865913
2023-04-07,3.748138831585273
2023-04-10,4.262968640127325
2023-04-11,4.121945470810226
2023-04-12,3.4035133144904317
2023-04-13,3.8036368807870913
2023-04-14,3.814268989456157
2023-04-17,3.1120088765190537
2023-04-18,3.509526636493315
2023-04-19,3.6145931846929553
2023-04-20,4.716812509910473
2023-04-21,4.095725357978676
2023-04-24,4.33108437697375
2023-04-25,3.250682251425394
2023-04-26,4.597107241506996
2023-04-27,4.650551031512046
2023-04-28,3.000827516427687
2023-05-01,3.647341638042076
2023-05-02,4.2478827865077555
2023-05-03,4.322194226769091
2023-05-04,3.6607526347563892
2023-05-05,3.8472502684731738
2023-05-08,3.7013094694774287
2023-05-09,4.05520902347306
2023-05-10,4.598589265730956
2023-05-11,3.6144789214293978
2023-05-12,4.500410248884207
2023-05-15,3.609163963826556
2023-05-16,3.576186393751558
2023-05-17,4.409297309171607
2023-05-18,4.460968189003808
2023-05-19,4.425704968381327
2023-05-22,3.3421012958909295
2023-05-23,3.7670245109639744
2023-05-24,4.411494296001661
2023-05-25,4.020770920281947
2023-05-26,3.463153576901268
2023-05-29,4.229158969562721
2023-05-30,3.6425963705042648
2023-05-31,4.897262424196106
2023-06-01,4.772420731209129
2023-06-02,4.302048713177784
2023-06-05,4.6805033523848865
2023-06-06,4.03239567506169
2023-06-07,4.382718747187508
2023-06-08,4.738860147651037
2023-06-09,4.1227493408971565
2023-06-12,3.872406414242858
2023-06-13,3.147689020911442
2023-06-14,3.958433237139253
2023-06-15,4.411711592281156
2023-06-16,4.472816713783815
2023-06-19,4.252182532859205
2023-06-20,3.7293504525188803
2023-06-21,3.0115892155262047
2023-06-22,3.7523924509976325
2023-06-23,3.8478275644730244
2023-06-26,3.843535516404993
2023-06-27,4.309278178488962
2023-06-28,4.99283820550742
2023-06-29,4.061764600920546
2023-06-30,3.8916341054217694
2023-07-03,3.8703890934979537
2023-07-04,4.062192383453857
2023-07-05,3.5858531198258006
2023-07-06,4.060099279373028
2023-07-07,4.2254061681659
2023-07-10,4.104843031787244
2023-07-11,4.228770967002391
2023-07-12,4.216873804674267
2023-07-13,3.114051658876778
2023-07-14,4.318435079197702
2023-07-17,3.6644925771687733
2023-07-18,3.452080418498021
2023-07-19,3.447774086072502
2023-07-20,4.216770805236265
2023-07-21,3.8887125363875734
2023-07-24,3.1590156080072944
2023-07-25,4.239018907596142
2023-07-26,3.2801959346005862
2023-07-27,4.069910679259105
2023-07-28,4.119249462836527
2023-07-31,4.4427885408475225
2023-08-01,4.8908423932334255
2023-08-02,3.3176618370497293
2023-08-03,3.973763071968475
2023-08-04,3.8618323524778915
2023-08-07,4.216874842980481
2023-08-08,4.107834385466809
2023-08-09,3.82372687863169
2023-08-10,3.7795489056945724
2023-08-11,3.4417745724079762
2023-08-14,4.493930791203255
2023-08-15,4.229602090799765
2023-08-16,4.458884098897569
2023-08-17,3.8448019317622433
2023-08-18,3.671582265652785
2023-08-21,3.460842466685386
2023-08-22,4.17945879187033
2023-08-23,3.4801033877358827
2023-08-24,4.924331534483275
2023-08-25,3.3461787094532798
2023-08-28,4.136830059606251
2023-08-29,4.783427353606893
2023-08-30,4.299544879631904
2023-08-31,4.0878368562458895
2023-09-01,3.515758176519052
2023-09-04,3.309115405716148
2023-09-05,4.385025054458793
2023-09-06,4.7530736203874735
2023-09-07,3.780575004760914
2023-09-08,3.4304692461918247
2023-09-11,2.7709152847254908
2023-09-12,3.509617578168731
2023-09-13,3.94317157875048
2023-09-14,4.799561620418367
2023-09-15,4.336566846116484
2023-09-18,4.152542702353377
2023-09-19,3.7999401693494343
2023-09-20,3.708417141372022
2023-09-21,4.702823798753982
2023-09-22,4.100369270379195
2023-09-25,2.9486996540394887
2023-09-26,3.6632301760513784
2023-09-27,3.5708919841141866
2023-09-28,3.7268679954112676
2023-09-29,4.281455330142543
2023-10-02,3.9462775591028754
2023-10-03,3.961567296498169
2023-10-04,4.656736580662618
2023-10-05,3.6517694551066557
2023-10-06,4.9320997629436745
2023-10-09,3.664346204314457
2023-10-10,4.044599098306286
2023-10-11,3.8593982022986166
2023-10-12,4.061709566750481
2023-10-13,4.222295997536564
2023-10-16,4.2169176200444385
2023-10-17,3.62344133468971
2023-10-18,3.4385426612762147
2023-10-19,5.251585895452855
2023-10-20,3.7580078301997233
2023-10-23,4.3496062193359935
2023-10-24,3.1961793447384017
2023-10-25,3.8601936400476617
2023-10-26,3.9364003080087784
2023-10-27,4.2364075349639165
2023-10-30,2.6387729295040305
2023-10-31,4.083070306539165
2023-11-01,3.4251292723160534
2023-11-02,4.162172855597462
2023-11-03,3.4818354015809185
2023-11-06,3.5722586520372093
2023-11-07,3.863186194803366
2023-11-08,3.473835265198402
2023-11-09,3.7622327766323225
2023-11-10,3.403312115728342
2023-11-13,3.0834147741506364
2023-11-14,4.50897852621468
2023-11-15,3.3519756535880356
2023-11-16,3.9106595561960082
2023-11-17,4.376445540746892
2023-11-20,3.6925279487419784
2023-11-21,3.587417050127231
2023-11-22,4.113119044333711
2023-11-23,4.5589669113635765
2023-11-24,3.4153423674567653
2023-11-27,3.9249260839912807
2023-11-28,3.133752702516336
2023-11-29,3.803399498158905
2023-11-30,4.0171023422690375
2023-12-01,3.5726876791224673
2023-12-04,3.7715040830873843
2023-12-05,3.2958866158462747
2023-12-06,4.038539305690747
2023-12-07,4.527847124441575
2023-12-08,3.451428065114768
2023-12-11,3.6886641167238086
2023-12-12,4.251273123227091
2023-12-13,4.606045359661368
2023-12-14,3.2534050938955343
2023-12-15,3.9156076312920254
2023-12-18,4.141565411159762
2023-12-19,3.948971804685576
2023-12-20,2.7616039665614567
2023-12-21,4.250545004654386
2023-12-22,4.759668175545322
2023-12-25,4.058330875584752
2023-12-26,3.4844469733528682
2023-12-27,3.7434363768178587
2023-12-28,4.884956533827797
2023-12-29,4.454981270430279
2024-01-01,4.320013309192165
2024-01-02,4.178206291767188
2024-01-03,3.669431443904514
2024-01-04,3.8997144096721157
2024-01-05,3.9610386321607423
2024-01-08,4.274787158032222
2024-01-09,4.754459447133452
2024-01-10,4.559169068396564
2024-01-11,3.2903078221019797
2024-01-12,4.111997484450525
2024-01-15,4.368381672583949
2024-01-16,4.3094301650723175
2024-01-17,3.6853831183062904
2024-01-18,5.457054607884181
2024-01-19,3.3614577188344406
2024-01-22,3.458405776666975
2024-01-23,4.116797540630788
2024-01-24,5.0584015274819265
2024-01-25,3.5819025746479145
2024-01-26,3.8670858171765037
2024-01-29,4.538646836507846
2024-01-30,3.991068922556133
2024-01-31,3.832698072734852
2024-02-01,4.28281645094336
2024-02-02,4.1362589951147966
2024-02-05,4.515219392818396
2024-02-06,4.645734444532682
2024-02-07,4.153501530002681
2024-02-08,4.145866362689154
2024-02-09,4.107055491143067
2024-02-12,4.244565278324644
2024-02-13,4.027585318935732
2024-02-14,3.9996957588388553
2024-02-15,4.598313560413621
2024-02-16,4.758058090177522
2024-02-19,3.2462235276832896
2024-02-20,4.005010575870284
2024-02-21,3.6556527832773824
2024-02-22,3.844514266756964
2024-02-23,4.2012581048676605
2024-02-26,4.334719185771235
2024-02-27,3.9439367781943275
2024-02-28,3.0433298326385985
2024-02-29,3.51747720971191
2024-03-01,4.448249835100083
2024-03-04,2.6297867889825346
2024-03-05,4.593713575841
2024-03-06,4.26061499532227
2024-03-07,4.658088040765011
2024-03-08,3.9007154065595198
2024-03-11,2.9692972879885478
2024-03-12,4.215181320753249
2024-03-13,4.637326562019171
2024-03-14,4.462360902756711
2024-03-15,3.6686542582559825
2024-03-18,4.043380537731323
2024-03-19,3.733581865610038
2024-03-20,3.590366767905314
2024-03-21,4.4776942855899255
2024-03-22,3.401233844367419
2024-03-25,3.553091784709194
2024-03-26,3.447987183263807
2024-03-27,3.2548762383504766
2024-03-28,4.073207145921302
2024-03-29,4.580751524240988
2024-04-01,3.907561621877367
2024-04-02,3.2471260997179168
2024-04-03,4.419972269871014
2024-04-04,4.842850877017486
2024-04-05,3.6768788379267026
2024-04-08,3.760722866641141
2024-04-09,4.257830315041697
2024-04-10,4.810936873892525
2024-04-11,3.740082927137387
2024-04-12,3.3337751095008974
2024-04-15,4.315709303136203
2024-04-16,4.39953403657115
2024-04-17,4.003065725217613
2024-04-18,3.7209333701712746
2024-04-19,4.497189365496023
2024-04-22,4.264018002273982
2024-04-23,3.6157822415482537
2024-04-24,4.024547365652836
2024-04-25,3.3241462339876766
2024-04-26,4.3429452282189605
2024-04-29,3.868883215308572
2024-04-30,3.7821445838076313
2024-05-01,3.983562757423783
2024-05-02,4.020153849665124
2024-05-03,4.44746503078278
2024-05-06,4.295545265662611
2024-05-07,3.9217953606035985
2024-05-08,4.381834074859498
2024-05-09,4.2003686268458065
2024-05-10,3.7867001818569817
2024-05-13,3.937640920881757
2024-05-14,3.9258885555784397
2024-05-15,4.2526306715871005
2024-05-16,3.816488692639179
2024-05-17,3.804795406789183
2024-05-20,4.98437865471698
2024-05-21,4.469867740873552
2024-05-22,3.6196996677874305
2024-05-23,4.285470496971099
2024-05-24,4.059175032827588
2024-05-27,4.195775587630047
2024-05-28,4.068670662282552
2024-05-29,4.594821322742618
2024-05-30,4.172810172325723
2024-05-31,3.9689556508928563
2024-06-03,4.521095288491509
2024-06-04,4.116642520543936
2024-06-05,4.060739289664529
2024-06-06,4.157011301243057
2024-06-07,3.9531954883168168
2024-06-10,4.0046134964977345
2024-06-11,3.7066527056190637
2024-06-12,3.6244163901880606
2024-06-13,3.50071480675878
2024-06-14,3.3040083566014617
2024-06-17,3.560141319307722
2024-06-18,3.912866482766537
2024-06-19,4.051558791222819
2024-06-20,3.86435171842618
2024-06-21,2.8221482549363213
2024-06-24,4.787293178881171
2024-06-25,4.543240061445191
2024-06-26,4.222879925608565
2024-06-27,4.953745336276634
2024-06-28,3.511317941258145
2024-07-01,4.9438125603130025
2024-07-02,3.517392961624726
2024-07-03,4.119368962645678
2024-07-04,3.363081337432898
2024-07-05,4.007347047772184
2024-07-08,4.193083248999194
2024-07-09,3.9226548344327226
2024-07-10,4.356938722045069
2024-07-11,4.049507224743628
2024-07-12,3.7387926358112455
2024-07-15,3.7165933410988305
2024-07-16,4.4054568863078485
2024-07-17,3.673128985096516
2024-07-18,4.457701485242469
2024-07-19,4.611355896415965
2024-07-22,3.165643068826935
2024-07-23,4.566463193650518
2024-07-24,5.030211349222349
2024-07-25,4.126001880600964
2024-07-26,4.299542092647411
2024-07-29,4.518502662184579
2024-07-30,3.8622588424104887
2024-07-31,4.091140111768935
2024-08-01,3.3429002351884454
2024-08-02,4.069317514265226
2024-08-05,4.24905599782227
2024-08-06,4.258081511463235
2024-08-07,4.53271236179879
2024-08-08,3.6125989109322356
2024-08-09,3.7336966216632517
2024-08-12,4.9477536729956775
2024-08-13,3.924835813118145
2024-08-14,4.100016893656164
2024-08-15,3.9664949791373894
2024-08-16,3.589159586847489
2024-08-19,4.811764605445903
2024-08-20,3.736149294039697
2024-08-21,3.436357238146535
2024-08-22,3.774629861348624
2024-08-23,2.999146999137233
2024-08-26,3.674356267508409
2024-08-27,3.5159357010738366
2024-08-28,4.3087143154636625
2024-08-29,3.6632928802200637
2024-08-30,4.443901967789424
2024-09-02,4.699241996534661
2024-09-03,4.3905876681438
2024-09-04,3.892305855569962
2024-09-05,4.070557248352796
2024-09-06,3.2375075299279703
2024-09-09,3.9331103137393804
2024-09-10,3.5697807659665832
2024-09-11,4.3471631905746495
2024-09-12,5.286376194622237
2024-09-13,4.249910817986905
2024-09-16,3.0044299255226665
2024-09-17,3.8193849035428133
2024-09-18,4.061245462687228
2024-09-19,4.043678712630132
2024-09-20,3.6345934371956234
2024-09-23,4.1226458713184675
2024-09-24,3.3787495815403066
2024-09-25,3.5275456386574664
2024-09-26,4.322898820801855
2024-09-27,3.4921683845600873
2024-09-30,4.269105802746129
2024-10-01,3.315268112671971
2024-10-02,4.882412941895868
2024-10-03,3.6128650387979726
2024-10-04,3.888166714098278
2024-10-07,4.165306630545203
2024-10-08,3.717325023749453
2024-10-09,4.071702980535652
2024-10-10,4.2876783622600625
2024-10-11,4.480306616251743
2024-10-14,4.3957487179864785
2024-10-15,3.914094768098663
2024-10-16,3.926684112978199
2024-10-17,5.174554279012517
2024-10-18,4.474944534124646
2024-10-21,3.539088171839893
2024-10-22,4.049994081882776
2024-10-23,3.8324284306109035
2024-10-24,3.932332883038445
2024-10-25,3.385252421145956
2024-10-28,3.7940383828070234
2024-10-29,4.905777886596956
2024-10-30,4.289538150437751
2024-10-31,2.75441929592427
2024-11-01,4.608361746248973
2024-11-04,4.544814761454581
2024-11-05,3.820357347846792
2024-11-06,4.358631771891607
2024-11-07,3.5703003945913996
2024-11-08,3.7648721418668214
2024-11-11,4.749273180334927
2024-11-12,3.864134980065146
2024-11-13,3.0651341690225045
2024-11-14,3.9683483886093316
2024-11-15,3.9607058035428215
2024-11-18,4.5991842846867295
2024-11-19,4.00716821108788
2024-11-20,3.7892088442798535
2024-11-21,4.522528072615603
2024-11-22,4.060395116250555
2024-11-25,3.6249886592171414
2024-11-26,4.577498780270809
2024-11-27,4.096830882258399
2024-11-28,4.001462983339719
2024-11-29,4.088954195705827
2024-12-02,3.4646658142917017
2024-12-03,3.7361731119108312
2024-12-04,4.001791300916391
2024-12-05,3.90266815248766
2024-12-06,4.636214191408298
2024-12-09,4.1087029263635015
2024-12-10,4.4274519613182015
2024-12-11,4.004697677287925
2024-12-12,4.528144241873061
2024-12-13,4.198763878286577
2024-12-16,4.00671024269423
2024-12-17,3.9933584555204904
2024-12-18,3.522780686854518
2024-12-19,4.253457860068155
2024-12-20,3.9798976327318103
2024-12-23,3.749004019909398
2024-12-24,4.553230885406036
2024-12-25,3.3748919870525995
2024-12-26,3.788752052283783
2024-12-27,4.513859374389766
2024-12-30,4.157761470460127
2024-12-31,3.9760705361736215
